time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
21-01-1982,13.9,4.2,9.9,3.4,3.4,0,11.3,19.4,189
22-01-1982,14.4,8.1,11.4,0,0,0,14.2,19.4,39
23-01-1982,17.5,9.4,13.6,15.2,15.2,0,18.2,47.2,16
24-01-1982,9.2,6.2,7.8,5.3,5.3,0,23.1,38.5,356
25-01-1982,6.3,4.8,5.5,3,3,0,24.9,41.8,358
26-01-1982,8.3,4.9,6.5,0,0,0,14.7,26.6,358
27-01-1982,9.8,4.8,7.2,0,0,0,22.8,37.8,19
28-01-1982,5.8,1.5,3.7,0,0,0,26.8,43.9,26
29-01-1982,4.1,1.6,2.5,0.1,0,0.14,19.8,35.3,17
30-01-1982,4.6,2.2,3.8,11,11,0,11.4,24.1,356
31-01-1982,7,3,4.7,0.2,0.2,0,12.8,22.3,353
01-02-1982,10.1,3.3,6.6,0,0,0,19.9,32.4,11
02-02-1982,10.9,5.2,7.8,0,0,0,14,24.1,0
03-02-1982,11.2,3.2,6.2,20.2,20.2,0,21.2,60.1,341
04-02-1982,6.1,3,4.4,1.3,1.3,0,23,40,14
05-02-1982,2.8,0.5,1.7,7.5,4.4,2.24,20.3,35.3,9
06-02-1982,4.8,0.6,3.2,4.4,0.6,2.66,18.8,32.8,26
07-02-1982,1.9,1.1,1.4,11.2,2.2,6.3,18.5,32.4,20
08-02-1982,3.3,1.5,2.7,7,4.5,1.75,17.5,28.8,11
09-02-1982,3.6,2,2.8,15.2,12.7,1.75,19.8,32,11
10-02-1982,4.6,1.7,2.6,8.7,7.9,0.56,20.6,33.1,23
11-02-1982,4.9,1.1,3.1,0.4,0.4,0,14,24.5,347
12-02-1982,7.6,2.3,5.2,0.9,0.8,0.07,17.6,28.8,23
13-02-1982,4.7,3.7,4.1,4.8,4.8,0,21,34.9,24
14-02-1982,7.8,3.1,5.1,0,0,0,21,35.3,15
15-02-1982,8.6,2.5,5.7,0,0,0,10.1,18.7,338
16-02-1982,10.9,1.7,6.7,0,0,0,8.2,14.4,142
17-02-1982,12.8,2.4,9.5,6.9,6.9,0,12.8,42.5,111
18-02-1982,15.4,8.9,11.8,24.3,24.3,0,15.3,45.4,68
19-02-1982,9.9,6.8,8.1,17.2,17.2,0,18.7,46.8,356
20-02-1982,7.9,4.9,6.7,4.6,4.6,0,20.3,32.8,358
21-02-1982,13.1,5.5,10.2,9.9,9.9,0,11.9,27.7,56
22-02-1982,13.7,9.1,11.1,27.3,27.3,0,17.6,38.9,3
23-02-1982,10.9,6.1,8.3,3.3,3.3,0,21.5,36,358
24-02-1982,11.2,6.6,8.9,0,0,0,20.8,36,24
25-02-1982,11.6,7,9.1,0,0,0,17,27.7,34
26-02-1982,12.4,7.4,9.9,0,0,0,11,18.7,6
27-02-1982,15.1,8.8,11.9,2.8,2.8,0,12.2,19.1,356
28-02-1982,16.4,5.8,12,0,0,0,26.9,44.3,354
01-03-1982,11.4,5.3,8,0,0,0,22.8,38.9,19
02-03-1982,13.6,5.9,9.4,0,0,0,14,25.2,44
03-03-1982,16.4,9.3,13.7,10.1,10.1,0,20.2,33.1,174
04-03-1982,21.4,10.2,15.7,18.9,18.9,0,30.5,55.8,304
05-03-1982,11.6,8.4,9.6,22.4,22.4,0,26.1,42.5,14
06-03-1982,9.9,4.8,7.2,23,23,0,31.1,52.6,24
07-03-1982,5.9,4.4,5.4,9.5,9.5,0,25.1,42.5,36
08-03-1982,9.4,4.9,7.1,0,0,0,15.1,27.7,34
09-03-1982,12.1,6.4,9.1,0,0,0,10.3,16.2,185
10-03-1982,15.3,7.6,12.2,0.4,0.4,0,8.3,19.8,100
11-03-1982,18.3,11.5,14.8,1,1,0,9.8,18.7,151
12-03-1982,19.7,11.9,15.9,1.5,1.5,0,15,23.4,27
13-03-1982,18,14.1,15.6,38.3,38.3,0,14.8,41.8,58
14-03-1982,15.8,12.4,14.6,12.2,12.2,0,11,32.8,331
15-03-1982,18.1,11.8,14.8,0,0,0,13.2,19.8,153
16-03-1982,21.4,12.6,17.6,26,26,0,23.5,44.6,106
17-03-1982,14.1,8.5,10,40.5,40.5,0,29.2,51.5,13
18-03-1982,12.9,9.2,10.8,15.6,15.6,0,19.3,57.2,19
19-03-1982,11.6,8.4,9.6,20.2,20.2,0,15.5,32,345
20-03-1982,11.1,8.1,9.2,5.7,5.7,0,17.4,30.6,335
21-03-1982,14.5,8.7,12.4,0,0,0,11.3,21.2,154
22-03-1982,22.4,13.4,18.7,0,0,0,14.6,25.9,136
23-03-1982,26.8,7.9,18.7,25.9,25.9,0,35.6,60.1,24
24-03-1982,7.8,3.8,6.1,8.5,8.5,0,37.2,58.7,23
25-03-1982,10.1,4,7.8,10.7,10.7,0,26.2,44.3,32
26-03-1982,7.9,6.5,7.1,17.5,17.5,0,18.6,30.2,16
27-03-1982,9.9,6.8,8.8,0,0,0,15.6,27,15
28-03-1982,14.2,9.2,11.3,1.9,1.9,0,14.3,27.7,31
29-03-1982,13.2,10.1,11.5,2,2,0,7.4,20.9,156
30-03-1982,18.7,10.9,14.6,0,0,0,9.9,15.1,96
31-03-1982,19.7,13.2,15.9,15,15,0,11.7,33.1,18
01-04-1982,24,14.2,20.1,1.4,1.4,0,14.1,27.4,155
02-04-1982,24.5,12.5,18,44.4,44.4,0,31.6,55.1,359
03-04-1982,12.4,6,10,11.3,11.3,0,31.1,51.8,20
04-04-1982,8.7,5.8,7.9,2.7,2.7,0,24.3,42.5,30
05-04-1982,14.6,8.8,12.1,0,0,0,10.7,22,19
06-04-1982,17.5,8.4,12.9,0,0,0,10,18.4,1
07-04-1982,19.2,9.6,14.2,0,0,0,8.8,13,235
08-04-1982,20.5,10.1,14.9,0,0,0,32,53.6,7
09-04-1982,17.5,9.9,13.4,0,0,0,17.5,29.5,27
10-04-1982,19.1,11.4,15.1,0,0,0,11.2,22.7,77
11-04-1982,22.5,13.1,17.9,0,0,0,10.1,15.5,68
12-04-1982,24.9,17.1,20.4,1.1,1.1,0,15.9,23.8,356
13-04-1982,18.2,10.8,14.7,2.6,2.6,0,23.4,32,3
14-04-1982,22.6,11.6,16.7,0,0,0,10.6,17.3,222
15-04-1982,24.1,15.4,19.5,0,0,0,10.5,20.9,145
16-04-1982,25.8,17,21.4,6.5,6.5,0,27.7,42.8,33
17-04-1982,16.8,12.2,14.8,22.7,22.7,0,29.2,49.3,52
18-04-1982,19,13.2,16.4,0.5,0.5,0,16.1,28.4,54
19-04-1982,20.2,15,17.4,7.9,7.9,0,10.8,24.8,166
20-04-1982,22.9,15.8,18.5,26.2,26.2,0,16.9,44.6,342
21-04-1982,21.8,15.5,18.3,4,4,0,20,34.2,19
22-04-1982,22,15.2,18.7,0.2,0.2,0,13,27,359
23-04-1982,24.5,16.9,21.1,0,0,0,6.1,13.3,274
24-04-1982,25.6,18.8,21.9,15.1,15.1,0,11.2,24.5,60
25-04-1982,23.9,15.9,19.9,0,0,0,16.9,29.9,3
26-04-1982,24.9,15.9,20.3,0,0,0,19.3,31.3,26
27-04-1982,24.2,17.3,20.2,0,0,0,21.2,35.3,16
28-04-1982,24.8,18.5,21.4,1.1,1.1,0,20.7,35.6,23
29-04-1982,19.4,15.6,18,47.4,47.4,0,21.3,35.3,21
30-04-1982,17,15.4,15.9,9,9,0,18.8,31,349
01-05-1982,22.9,16.4,19.3,0,0,0,14.1,22.7,206
02-05-1982,25.3,17.9,21.3,0.3,0.3,0,17.9,33.8,228
03-05-1982,23.8,15.7,19.9,0,0,0,14,24.5,233
04-05-1982,28.4,20.1,23.7,0,0,0,17,29.9,180
05-05-1982,23,18,20.7,20.2,20.2,0,19.2,34.6,30
06-05-1982,21.6,15.9,19,0,0,0,18.5,30.6,27
07-05-1982,25.5,19,21.9,0,0,0,16,27.7,175
08-05-1982,28.4,20.6,24.1,0,0,0,15.2,28.8,152
09-05-1982,29.9,22.6,25.9,16.9,16.9,0,13.7,26.6,149
10-05-1982,27.6,23.1,24.9,1.4,1.4,0,16.2,30.2,144
11-05-1982,27.4,23.8,25,9.1,9.1,0,21.6,38.9,167
12-05-1982,28.2,15.6,23.2,33.8,33.8,0,27.4,71.6,262
13-05-1982,15.4,14.4,14.6,35.8,35.8,0,28.1,47.2,14
14-05-1982,19.4,14.4,16.4,0,0,0,16.4,29.2,84
15-05-1982,22,16,19.4,0,0,0,10,18,159
16-05-1982,26.7,20.5,22.9,0,0,0,10.2,22.3,172
17-05-1982,28.7,23.5,25.6,10.6,10.6,0,7.7,17.6,179
18-05-1982,26,21.1,23.7,6.3,6.3,0,12,22.7,341
19-05-1982,30.6,22.9,26.3,0,0,0,17.2,28.8,20
20-05-1982,29.4,19.6,24.6,0,0,0,16.8,29.2,28
21-05-1982,29.2,22.6,25.8,0,0,0,7.7,17.6,94
22-05-1982,30.9,21.3,26.1,0,0,0,10.9,22,166
23-05-1982,32.4,25.1,28.1,0,0,0,13,24.1,172
24-05-1982,32.8,25.1,28.7,0,0,0,17.8,32,181
25-05-1982,32.4,25.2,28.4,0,0,0,17.4,41.8,169
26-05-1982,27.1,21.7,24.9,9.1,9.1,0,22.6,43.2,159
27-05-1982,25.1,21.7,22.9,23.3,23.3,0,24.8,51.1,140
28-05-1982,25.4,22.1,23.6,19.7,19.7,0,17.7,42.1,167
29-05-1982,28.7,23.2,24.9,15.8,15.8,0,13.6,28.8,188
30-05-1982,28.9,23.8,25.8,5.6,5.6,0,11.8,24.1,319
31-05-1982,29.5,24.5,26.6,1.2,1.2,0,11.5,21.2,12
01-06-1982,29.1,20.5,25.6,7.6,7.6,0,31.6,53.6,22
02-06-1982,24.7,19.2,21.3,0.1,0.1,0,30.4,51.1,15
03-06-1982,28.1,19.8,23.9,0,0,0,8.9,15.8,344
04-06-1982,29.5,22.9,25.6,0.3,0.3,0,11.2,20.9,79
05-06-1982,24.7,19,22.8,7.6,7.6,0,15.6,25.9,18
06-06-1982,20.2,18.9,19.6,11.6,11.6,0,14.9,25.6,57
07-06-1982,24.6,20.4,22.2,0.2,0.2,0,11.5,15.8,130
08-06-1982,27.6,22.1,24.6,0.3,0.3,0,8.9,18,124
09-06-1982,29.1,24,26.6,0,0,0,6.9,18.4,120
10-06-1982,30.1,25.1,27.6,0.4,0.4,0,8.8,20.5,124
11-06-1982,26.9,23.4,24.9,34,34,0,19.8,40.3,92
12-06-1982,25.6,21.2,23.7,13.4,13.4,0,19.7,42.1,251
13-06-1982,27.9,20.7,24.5,2.8,2.8,0,18.1,34.9,207
14-06-1982,22.5,21,21.7,52.9,52.9,0,18.2,30.6,64
15-06-1982,23.6,21,22.5,23.7,23.7,0,14,27,96
16-06-1982,25.2,22.6,23.6,16.1,16.1,0,11.2,25.6,195
17-06-1982,28.3,22,24.4,1.2,1.2,0,14.8,25.2,188
18-06-1982,25.9,20.9,23.5,8.5,8.5,0,17,31,165
19-06-1982,27.2,23.2,25.1,52.9,52.9,0,15.7,39.6,119
20-06-1982,29.5,26.1,27.4,15.8,15.8,0,20.7,41.8,178
21-06-1982,29.5,22.6,26.2,28.8,28.8,0,23.4,45.7,295
22-06-1982,24,21.5,22.7,0.5,0.5,0,27.3,45,359
23-06-1982,27.2,22.2,24.3,0,0,0,11.2,18.7,13
24-06-1982,29,23.2,25.9,0,0,0,10.2,17.6,52
25-06-1982,30.1,23.9,27,0,0,0,15,23,83
26-06-1982,29.5,22.4,25.9,0,0,0,17,28.8,69
27-06-1982,29.4,23.5,26.3,0.1,0.1,0,15.7,26.6,61
28-06-1982,28.9,24.5,26.2,3.1,3.1,0,14,22,42
29-06-1982,27.4,23.3,25.2,5.6,5.6,0,14.3,24.5,30
30-06-1982,27.1,22.2,24.2,3.7,3.7,0,16.3,25.9,34
01-07-1982,27.8,22.1,24.6,1,1,0,14.8,24.1,61
02-07-1982,27,22.2,24.3,0.9,0.9,0,14.7,25.6,87
03-07-1982,29.5,24.1,26.3,0.1,0.1,0,12.3,22.7,139
04-07-1982,29.2,23.9,26.6,0.7,0.7,0,10.5,23.8,132
05-07-1982,31.1,26,28.4,0,0,0,13.6,22,36
06-07-1982,32.5,25.2,28.8,0,0,0,14,23,28
07-07-1982,32.6,27.5,29.6,0.1,0.1,0,14.9,27,162
08-07-1982,32.3,27.4,29.4,1.7,1.7,0,20.2,35.3,172
09-07-1982,32.9,28.1,30.4,0,0,0,22.5,38.9,191
10-07-1982,34,28.5,30.9,0.4,0.4,0,23.8,40.3,203
11-07-1982,33.8,28.1,30,4,4,0,12.2,33.1,183
12-07-1982,34.3,28.8,31.4,0,0,0,17.9,34.6,183
13-07-1982,34.5,28.7,31.4,0,0,0,22.9,41,195
14-07-1982,34.8,29.1,31.7,0,0,0,18.5,36.7,194
15-07-1982,35.8,29.5,32,2.6,2.6,0,21.1,38.9,201
16-07-1982,35.5,27.9,30.6,1.7,1.7,0,16.9,35.3,25
17-07-1982,35,27.3,30.5,3.6,3.6,0,17.1,34.9,167
18-07-1982,31.8,28,29.7,2.3,2.3,0,17.7,43.2,174
19-07-1982,32.1,28.5,30.3,0.2,0.2,0,22.5,39.6,188
20-07-1982,34.6,29,31.5,0,0,0,20.6,37.8,189
21-07-1982,35.2,28.8,31.6,0,0,0,23.3,40.7,188
22-07-1982,35.2,29.1,31.9,0,0,0,26.2,47.2,198
23-07-1982,35,27.5,30.9,5.2,5.2,0,24.7,42.1,215
24-07-1982,35.2,26,29.2,21.5,21.5,0,16.9,45.4,248
25-07-1982,32.7,27.4,29.9,0,0,0,13.6,22,189
26-07-1982,34.5,29,31.5,0.6,0.6,0,13.6,29.9,164
27-07-1982,35,29.4,32.2,0,0,0,14,22,51
28-07-1982,34.6,28.4,31.6,0,0,0,22.6,34.9,44
29-07-1982,34,27.7,30.1,0.2,0.2,0,26.5,45.4,37
30-07-1982,29,25,27.2,8.7,8.7,0,25.3,47.2,42
31-07-1982,31,26.1,28,19.8,19.8,0,17.3,28.4,184
01-08-1982,33.4,27.6,30.1,9.6,9.6,0,15.8,26.6,172
02-08-1982,33.3,26,29.6,28.5,28.5,0,16.5,32,150
03-08-1982,31.5,25.8,28.3,63.7,63.7,0,15.8,38.5,180
04-08-1982,33.4,28.6,30.3,0.1,0.1,0,22.1,40.3,187
05-08-1982,33.1,27.8,30.1,1.2,1.2,0,17.9,34.6,177
06-08-1982,31.8,27.4,29.1,11.6,11.6,0,18.9,30.6,171
07-08-1982,30.7,27.2,28.5,4.3,4.3,0,16.4,32.4,161
08-08-1982,32.8,27.5,30.2,2.2,2.2,0,11.4,22,93
09-08-1982,33.6,27.5,30.6,0,0,0,13.1,25.6,59
10-08-1982,32.7,27.1,29.6,0,0,0,15.9,33.8,17
11-08-1982,31.8,26.4,29,0.3,0.3,0,18.6,31.7,11
12-08-1982,31.5,26.2,28.7,0.1,0.1,0,19.2,34.2,10
13-08-1982,32.1,27.1,29.6,0,0,0,15.3,27.7,16
14-08-1982,32,28.2,29.9,2.4,2.4,0,12.2,19.8,46
15-08-1982,34.1,27.7,30.7,0,0,0,17.8,29.2,79
16-08-1982,33.4,27.9,30.5,0,0,0,15.5,28.8,118
17-08-1982,32,27,29,0.5,0.5,0,20.5,40.7,160
18-08-1982,31.9,26.6,28.9,0.2,0.2,0,23.6,50,171
19-08-1982,31,26.3,28.5,0.6,0.6,0,20.5,43.9,187
20-08-1982,32.2,26.5,28.9,6.4,6.4,0,23.5,40,209
21-08-1982,31.2,25,27.3,22,22,0,16.9,41.4,30
22-08-1982,32.1,24.1,27.5,4.9,4.9,0,16.9,33.1,5
23-08-1982,27.9,23.4,25,0.5,0.5,0,19.2,32.4,8
24-08-1982,29.9,24.5,27.1,0,0,0,15.5,25.2,13
25-08-1982,31.1,24.5,27.7,0.1,0.1,0,18.3,28.4,4
26-08-1982,27.6,23.4,25.1,0,0,0,18.5,30.2,351
27-08-1982,30.1,25.2,27.6,0.2,0.2,0,7.3,14.4,75
28-08-1982,32,27,29.3,0.2,0.2,0,12.6,19.1,107
29-08-1982,33.3,27,29.6,7.8,7.8,0,9.8,23.8,84
30-08-1982,33,27.5,29.8,3.1,3.1,0,10.1,18.4,44
31-08-1982,32.7,27.5,29.4,11.1,11.1,0,10.4,24.5,47
01-09-1982,32.3,26.8,29.4,7.4,7.4,0,18,27.7,35
02-09-1982,32.2,27,29.3,3.1,3.1,0,17.4,27,34
03-09-1982,31.6,25.1,28.1,2.9,2.9,0,21.7,35.6,21
04-09-1982,30.5,24.5,27.3,0,0,0,18.8,30.2,10
05-09-1982,30.5,24.5,27,0.2,0.2,0,19.7,34.2,13
06-09-1982,28.9,23.8,26.2,0,0,0,19.7,32.8,15
07-09-1982,30.9,24.9,27.9,0,0,0,17.4,28.8,19
08-09-1982,30.5,23.5,26.8,1.9,1.9,0,21.9,36.7,14
09-09-1982,24.6,21.8,23.1,4.8,4.8,0,21.7,38.2,7
10-09-1982,25.9,22.3,23.9,0.6,0.6,0,15.4,24.8,15
11-09-1982,27.2,22.1,24.3,0,0,0,18,30.2,20
12-09-1982,26.8,21.5,23.5,9.7,9.7,0,13.9,22,26
13-09-1982,22.2,20.7,21.5,4.5,4.5,0,13.8,27.4,55
14-09-1982,23,20.7,21.9,7.3,7.3,0,11.2,24.1,84
15-09-1982,22.4,20.4,21.5,31.9,31.9,0,15.8,24.8,14
16-09-1982,23.8,20.5,21.9,9.1,9.1,0,14.3,27.7,26
17-09-1982,25.9,21.3,24,1.6,1.6,0,7.6,19.4,90
18-09-1982,28.2,22.5,24.4,9.7,9.7,0,18.2,40,330
19-09-1982,24,21.4,22.8,13,13,0,16.9,27.7,358
20-09-1982,25.6,21.9,23.2,1,1,0,19.6,34.9,16
21-09-1982,23.5,20.5,22.2,0.5,0.5,0,16.1,26.6,28
22-09-1982,25.9,18.9,22.1,0,0,0,17.7,31.7,17
23-09-1982,24.6,18.9,21.5,0,0,0,17.3,30.2,18
24-09-1982,25.8,18.5,22.2,0,0,0,13.5,23,27
25-09-1982,26.8,19.2,23.2,0,0,0,9.2,18,103
26-09-1982,27.5,17.4,22.3,0,0,0,29.3,46.8,15
27-09-1982,21,16.7,18.2,0,0,0,28.6,48.6,360
28-09-1982,22.5,17.3,20.1,0,0,0,12.3,23,359
29-09-1982,26.3,19.5,22.8,0,0,0,10.3,20.5,126
30-09-1982,29,22.9,25.9,0.9,0.9,0,8.4,17.3,125
01-10-1982,30.1,23.7,26.6,4.7,4.7,0,13,32.8,159
02-10-1982,28.4,21.8,24.9,0,0,0,15.6,25.9,350
03-10-1982,26.3,20.6,23,0,0,0,17,29.2,1
04-10-1982,25.5,21,22.9,0.5,0.5,0,15.3,27.7,354
05-10-1982,23.6,18.2,21.2,0.4,0.4,0,21,34.9,6
06-10-1982,24.6,18,21,0,0,0,17.3,31,10
07-10-1982,25.9,18.8,22,0,0,0,10.5,19.4,22
08-10-1982,26.3,19.1,22.5,0,0,0,13.7,25.6,28
09-10-1982,26.2,18.4,21.9,0,0,0,11.1,23,40
10-10-1982,26.5,19,22.4,0,0,0,10.1,20.2,56
11-10-1982,27.1,18.8,22.8,0,0,0,8.1,17.3,59
12-10-1982,27.5,20.4,23.3,0,0,0,9.3,18.7,70
13-10-1982,28.4,20.4,24.1,0,0,0,10,18.7,81
14-10-1982,28.8,22.1,25.1,0,0,0,15.5,24.1,22
15-10-1982,27.2,20.4,23.8,0,0,0,22.4,36.4,17
16-10-1982,25.4,18.2,21.8,0.1,0.1,0,25.4,41.4,23
17-10-1982,25.2,18,21.8,0,0,0,9.4,19.4,23
18-10-1982,27.8,21,23.9,0,0,0,19.3,35.3,233
19-10-1982,23.2,15.3,19.7,0,0,0,25,42.5,37
20-10-1982,24,16.9,20.4,0.5,0.5,0,10.6,23.4,58
21-10-1982,24,17.1,20.4,0,0,0,6.5,14.4,359
22-10-1982,25.1,19.2,21.5,0,0,0,13,23.4,22
23-10-1982,23.5,17.1,20.2,3.6,3.6,0,20.3,34.6,17
24-10-1982,20.8,15.9,18.3,0,0,0,24.5,43.6,27
25-10-1982,18.5,15.2,16.8,0.1,0.1,0,17.2,29.9,49
26-10-1982,17.6,15.4,16.5,20.6,20.6,0,10.7,24.1,84
27-10-1982,20.3,16.7,18.8,5.3,5.3,0,8,19.8,120
28-10-1982,21.9,18.8,20.2,8.1,8.1,0,13,25.6,17
29-10-1982,22.3,17.6,19.8,0,0,0,12.3,22.7,7
30-10-1982,23.6,18.5,21.2,14.4,14.4,0,20.4,33.5,9
31-10-1982,19.9,16,18,0.4,0.4,0,24.2,39.6,359
01-11-1982,20.8,14.9,17.8,0,0,0,22,38.2,29
02-11-1982,20.2,15.4,17.9,2.8,2.8,0,15.8,29.5,76
03-11-1982,23.1,17.3,20.1,3,3,0,10.8,20.5,125
04-11-1982,21.1,18.6,19.8,12.6,12.6,0,9.5,23.4,148
05-11-1982,22.5,17.5,19.4,0.5,0.5,0,13.6,23,21
06-11-1982,21.6,17.9,19.4,2.6,2.6,0,12.6,21.2,10
07-11-1982,22.1,18.2,19.6,1.9,1.9,0,14.5,23.4,7
08-11-1982,22.5,15,19.4,6.2,6.2,0,30.3,49.7,343
09-11-1982,15.4,9.1,12.3,2.9,2.9,0,27.5,48.6,331
10-11-1982,13.2,6.3,9.9,0,0,0,15.3,27.4,288
11-11-1982,15.3,8.9,12.5,0,0,0,13.1,23,175
12-11-1982,18.3,11.7,14.3,0,0,0,13.4,22.7,157
13-11-1982,21,14.1,17.3,11.1,11.1,0,10.6,20.9,87
14-11-1982,16.5,13.1,14.9,16.7,16.7,0,19.9,32.8,8
15-11-1982,16.6,11.4,13.7,1,1,0,24.4,40.3,19
16-11-1982,15.1,9.1,12.3,0.3,0.3,0,18.1,34.2,3
17-11-1982,18.5,11.1,15.9,0,0,0,9.3,17.6,116
18-11-1982,19.8,13.6,16.7,4,4,0,15.3,25.6,347
19-11-1982,15.8,10.9,13.6,0.1,0.1,0,16.2,28.1,10
20-11-1982,17,11.4,13.9,0,0,0,11.2,23.8,62
21-11-1982,18.5,12.9,15.7,12.7,12.7,0,19.9,32,347
22-11-1982,12.8,10.9,11.5,3.4,3.4,0,22.5,38.2,14
23-11-1982,13.9,11,12.3,0,0,0,17,28.4,9
24-11-1982,14.8,10.4,12.4,0.3,0.3,0,19.4,31.7,30
25-11-1982,10,9.5,9.8,19,19,0,17,29.5,18
26-11-1982,10.8,10,10.4,7.6,7.6,0,18.4,30.2,8
27-11-1982,12.6,10.6,11.3,12.7,12.7,0,19.3,32,356
28-11-1982,11.2,7.2,9.5,17.4,17.4,0,19.8,31,328
29-11-1982,10.7,4.2,8.3,0,0,0,21.1,34.2,303
30-11-1982,12.6,5.6,8.9,0,0,0,10.1,15.8,194
01-12-1982,13.2,6.2,10.1,0.1,0.1,0,7.9,14.4,103
02-12-1982,14.8,7.5,11.1,0.1,0.1,0,11.7,20.9,4
03-12-1982,15.8,8.6,12.1,0,0,0,8.6,15.1,123
04-12-1982,17.3,8.5,13.4,3.9,3.9,0,35.8,62.3,19
05-12-1982,7.7,0.3,4.1,2.8,2.2,0.42,37.1,63.4,22
06-12-1982,3.8,0.4,2.7,0,0,0,20.4,38.9,22
07-12-1982,7.6,2.8,5.7,5.3,5.3,0,13,24.1,18
08-12-1982,6.1,4.8,5.5,1.8,1.8,0,13.7,23,10
09-12-1982,8.4,5.1,7.2,2.8,2.8,0,11.6,20.5,359
10-12-1982,11.2,6.7,8.8,11.7,11.7,0,18.8,29.9,343
11-12-1982,7.6,2,5.5,0.3,0.3,0,22.3,34.6,21
12-12-1982,6.4,2.2,4,0,0,0,16.8,32.8,23
13-12-1982,6.7,2.7,5,0,0,0,7.1,14.8,128
14-12-1982,8.7,2,5.7,0,0,0,11.9,22.3,52
15-12-1982,8.1,4.3,6.8,0,0,0,14.7,23.4,354
16-12-1982,10.5,3.5,7.1,0,0,0,16.9,28.1,334
17-12-1982,8.1,2.9,5.5,0,0,0,13,25.2,26
18-12-1982,8.6,1.6,5.3,0,0,0,10.1,16.9,14
19-12-1982,9.9,1.9,6.4,0,0,0,6.7,14.8,350
20-12-1982,10.8,1.4,6.1,0,0,0,6.9,10.8,213
21-12-1982,12.1,2.1,6.9,0,0,0,11.5,16.2,170
22-12-1982,12.1,3,7.6,0,0,0,7.1,19.1,119
23-12-1982,13.4,3.8,8.6,0,0,0,9,16.9,130
24-12-1982,15.8,3.7,9.2,0,0,0,34.2,57.2,13
25-12-1982,4.1,1.2,3.3,0,0,0,32.3,54,348
26-12-1982,8.6,0.1,4.4,0,0,0,11.9,21.6,216
27-12-1982,10.5,0.3,5.4,0,0,0,11.5,18.7,167
28-12-1982,12.9,2.8,7.3,0,0,0,16.7,26.6,175
29-12-1982,13.8,3,7.9,0,0,0,11,18.7,111
30-12-1982,14.7,5.1,9.3,0,0,0,17.4,27,9
31-12-1982,11.9,6.1,8.6,0,0,0,19.1,30.2,354
01-01-1983,9.7,5.4,7.5,0,0,0,19.9,33.5,1
02-01-1983,9.9,5.6,7.4,0,0,0,20.6,33.1,16
03-01-1983,11.2,5.9,8.5,0,0,0,12.4,24.1,23
04-01-1983,7.8,5.9,7,13.1,13.1,0,15.6,23.4,347
05-01-1983,8.2,5.7,6.8,0,0,0,11.1,19.1,3
06-01-1983,11.1,5.7,8.9,0,0,0,14.4,22.3,28
07-01-1983,9.1,-0.1,4.9,1.9,1.6,0.42,31.7,53.6,17
08-01-1983,3.8,-0.1,1.5,0,0,0,24.1,42.8,22
09-01-1983,2.2,-0.1,1.1,0,0,0,22.5,36.7,19
10-01-1983,5.4,0.2,2.9,3.6,1.5,1.47,19.3,35.3,15
11-01-1983,3.5,1,1.8,5.4,2.8,1.82,15.8,29.2,342
12-01-1983,4.3,-0.1,2.2,0,0,0,9.4,19.8,342
13-01-1983,6.9,0.2,3.2,0,0,0,9.8,16.6,343
14-01-1983,7.9,0.2,5.6,0.1,0.1,0,6.8,14.4,332
15-01-1983,9.7,4.6,7,1,1,0,9.3,17.3,355
16-01-1983,8.8,5.8,6.9,3.8,3.8,0,12.9,21.2,348
17-01-1983,6.8,3.3,5,7.6,7.6,0,17.1,27.4,346
18-01-1983,6.7,3.4,5,0,0,0,20.3,34.9,10
19-01-1983,6.8,0.9,4,0,0,0,19.4,32,22
20-01-1983,5.4,0.9,3.3,0,0,0,17.3,29.9,10
21-01-1983,6.2,0.4,3.2,0,0,0,20.8,35.6,19
22-01-1983,5.9,-0.2,2.6,0,0,0,15.4,28.4,19
23-01-1983,6.9,-1.3,2.6,0,0,0,9.3,18.4,0
24-01-1983,8.6,-0.6,4.1,0,0,0,8.4,16.2,351
25-01-1983,9.6,0.3,5,0,0,0,6.9,12.6,141
26-01-1983,11.6,0.3,6.4,0,0,0,6.8,14.8,123
27-01-1983,14.6,3.7,8.3,0,0,0,6.9,11.9,74
28-01-1983,18.1,5.8,12,0,0,0,11.9,19.4,160
29-01-1983,19.4,9.2,14,1.2,1.2,0,25.3,42.1,48
30-01-1983,10.1,6.2,8.5,9.9,9.9,0,28.7,45.4,24
31-01-1983,7.2,4.9,6.1,19.6,19.6,0,15.2,53.6,340
01-02-1983,5.2,3.8,4.4,12.6,12.6,0,19.3,32.4,337
02-02-1983,6.1,2.5,4.5,0.3,0.3,0,14.9,26.3,342
03-02-1983,6.4,1,4,0,0,0,9.7,18.4,6
04-02-1983,9.4,3.1,6.4,0,0,0,6.5,13.3,156
05-02-1983,12.6,4.3,8.5,0,0,0,7.1,14.4,56
06-02-1983,14.6,6.1,10.4,0.3,0.3,0,25.2,41.8,8
07-02-1983,10.1,4.8,7,0.3,0.3,0,25.6,45.4,6
08-02-1983,11.8,4.2,7.5,0,0,0,11,14.4,191
